PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,m,75,1,O,30,6,1922,6,O,5000,.,.,.,1
AUS,1,m,76,1,O,30,6,1922,6,O,4300,.,.,.,1
AUS,1,m,77,1,O,30,6,1922,6,O,4400,.,.,.,1
AUS,1,m,78,1,O,30,6,1922,6,O,3500,.,.,.,1
AUS,1,m,79,1,O,30,6,1922,6,O,3100,.,.,.,1
AUS,1,m,80,1,O,30,6,1922,6,O,2700,.,.,.,1
AUS,1,m,81,1,O,30,6,1922,6,O,2300,.,.,.,1
AUS,1,m,82,1,O,30,6,1922,6,O,1900,.,.,.,1
AUS,1,m,83,1,O,30,6,1922,6,O,1500,.,.,.,1
AUS,1,m,84,1,O,30,6,1922,6,O,1300,.,.,.,1
AUS,1,m,85,+,O,30,6,1922,6,O,4700,.,.,.,1
AUS,1,f,0,1,O,30,6,1923,6,O,64300,.,.,.,1
AUS,1,f,1,1,O,30,6,1923,6,O,63200,.,.,.,1
AUS,1,f,2,1,O,30,6,1923,6,O,63600,.,.,.,1
AUS,1,f,3,1,O,30,6,1923,6,O,58300,.,.,.,1
AUS,1,f,4,1,O,30,6,1923,6,O,56000,.,.,.,1
AUS,1,f,5,1,O,30,6,1923,6,O,57300,.,.,.,1
AUS,1,f,6,1,O,30,6,1923,6,O,58800,.,.,.,1
AUS,1,f,7,1,O,30,6,1923,6,O,58300,.,.,.,1
AUS,1,f,8,1,O,30,6,1923,6,O,61400,.,.,.,1
AUS,1,f,9,1,O,30,6,1923,6,O,60800,.,.,.,1
AUS,1,f,10,1,O,30,6,1923,6,O,58400,.,.,.,1
AUS,1,f,11,1,O,30,6,1923,6,O,57300,.,.,.,1
AUS,1,f,12,1,O,30,6,1923,6,O,55300,.,.,.,1
AUS,1,f,13,1,O,30,6,1923,6,O,53800,.,.,.,1
AUS,1,f,14,1,O,30,6,1923,6,O,51900,.,.,.,1
AUS,1,f,15,1,O,30,6,1923,6,O,52200,.,.,.,1
AUS,1,f,16,1,O,30,6,1923,6,O,50300,.,.,.,1
AUS,1,f,17,1,O,30,6,1923,6,O,48400,.,.,.,1
AUS,1,f,18,1,O,30,6,1923,6,O,48200,.,.,.,1
AUS,1,f,19,1,O,30,6,1923,6,O,45600,.,.,.,1
AUS,1,f,20,1,O,30,6,1923,6,O,45700,.,.,.,1
AUS,1,f,21,1,O,30,6,1923,6,O,46100,.,.,.,1
AUS,1,f,22,1,O,30,6,1923,6,O,46400,.,.,.,1
AUS,1,f,23,1,O,30,6,1923,6,O,47500,.,.,.,1
AUS,1,f,24,1,O,30,6,1923,6,O,45200,.,.,.,1
AUS,1,f,25,1,O,30,6,1923,6,O,45800,.,.,.,1
AUS,1,f,26,1,O,30,6,1923,6,O,46600,.,.,.,1
AUS,1,f,27,1,O,30,6,1923,6,O,47400,.,.,.,1
AUS,1,f,28,1,O,30,6,1923,6,O,47100,.,.,.,1
AUS,1,f,29,1,O,30,6,1923,6,O,47900,.,.,.,1
AUS,1,f,30,1,O,30,6,1923,6,O,47600,.,.,.,1
